id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos,ID do Navio
902,Carga Geral C,2023-01-13,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
983,Carga Geral C,2023-01-14,Xangai,Carregamento/Descarga,"24,714.00",Carregamento/descarga de 16476 m³ de Veículos,Veículos,16476.0,,,,,,,3
984,Carga Geral C,2023-01-14,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
985,Carga Geral C,2023-01-14,Xangai,Carregamento/Descarga,"17,143.20",Carregamento/descarga de 14286 m³ de Contêineres,Contêineres,14286.0,,,,,,,3
986,Carga Geral C,2023-01-14,Hamburgo,Taxas Portuárias,"2,063.43",Taxas portuárias em Hamburgo,,,,,,,,,3
987,Carga Geral C,2023-01-14,Hamburgo,Manutenção,"1,547.08",Manutenção e reparos,,,,,,,,,3
1064,Carga Geral C,2023-01-15,Roterdã,Combustível,"26,280.45",Combustível em Roterdã,,,,,,,,,3
1065,Carga Geral C,2023-01-15,Roterdã,Taxas Portuárias,"4,353.74",Taxas portuárias em Roterdã,,,,,,,,,3
1066,Carga Geral C,2023-01-15,Xangai,Combustível,"21,142.99",Combustível em Xangai,,,,,,,,,3
1067,Carga Geral C,2023-01-15,Hamburgo,Carregamento/Descarga,"34,273.50",Carregamento/descarga de 22849 m³ de Veículos,Veículos,22849.0,,,,,,,3
1068,Carga Geral C,2023-01-15,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1128,Carga Geral C,2023-01-16,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1208,Carga Geral C,2023-01-17,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1209,Carga Geral C,2023-01-17,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1210,Carga Geral C,2023-01-17,Hamburgo,Manutenção,"2,856.61",Manutenção e reparos,,,,,,,,,3
1211,Carga Geral C,2023-01-17,Hamburgo,Manutenção,"3,088.98",Manutenção e reparos,,,,,,,,,3
1212,Carga Geral C,2023-01-17,Los Angeles,Taxas Portuárias,"5,609.66",Taxas portuárias em Los Angeles,,,,,,,,,3
1281,Carga Geral C,2023-01-18,Roterdã,Taxas Portuárias,"2,172.24",Taxas portuárias em Roterdã,,,,,,,,,3
1366,Carga Geral C,2023-01-19,Hamburgo,Carregamento/Descarga,"7,066.80",Carregamento/descarga de 5889 m³ de Contêineres,Contêineres,5889.0,,,,,,,3
1367,Carga Geral C,2023-01-19,Roterdã,Combustível,"22,936.03",Combustível em Roterdã,,,,,,,,,3
1368,Carga Geral C,2023-01-19,Hamburgo,Taxas Portuárias,"3,381.16",Taxas portuárias em Hamburgo,,,,,,,,,3
1369,Carga Geral C,2023-01-19,Los Angeles,Carregamento/Descarga,"46,522.80",Carregamento/descarga de 38769 m³ de Contêineres,Contêineres,38769.0,,,,,,,3
1449,Carga Geral C,2023-01-20,Xangai,Combustível,"9,219.55",Combustível em Xangai,,,,,,,,,3
1450,Carga Geral C,2023-01-20,Hamburgo,Manutenção,"1,175.63",Manutenção e reparos,,,,,,,,,3
1451,Carga Geral C,2023-01-20,Xangai,Manutenção,"1,384.61",Manutenção e reparos,,,,,,,,,3
1452,Carga Geral C,2023-01-20,Hamburgo,Taxas Portuárias,"3,718.08",Taxas portuárias em Hamburgo,,,,,,,,,3
1453,Carga Geral C,2023-01-20,Xangai,Manutenção,"2,229.54",Manutenção e reparos,,,,,,,,,3
1519,Carga Geral C,2023-01-21,Los Angeles,Combustível,"17,794.45",Combustível em Los Angeles,,,,,,,,,3
1520,Carga Geral C,2023-01-21,Singapura,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1521,Carga Geral C,2023-01-21,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1522,Carga Geral C,2023-01-21,Xangai,Taxas Portuárias,"2,333.10",Taxas portuárias em Xangai,,,,,,,,,3
1523,Carga Geral C,2023-01-21,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1592,Carga Geral C,2023-01-22,Xangai,Taxas Portuárias,"4,089.02",Taxas portuárias em Xangai,,,,,,,,,3
1658,Carga Geral C,2023-01-23,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1659,Carga Geral C,2023-01-23,Roterdã,Manutenção,"2,013.22",Manutenção e reparos,,,,,,,,,3
1731,Carga Geral C,2023-01-24,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1801,Carga Geral C,2023-01-25,Los Angeles,Taxas Portuárias,"4,784.47",Taxas portuárias em Los Angeles,,,,,,,,,3
1802,Carga Geral C,2023-01-25,Hamburgo,Combustível,"12,001.80",Combustível em Hamburgo,,,,,,,,,3
1803,Carga Geral C,2023-01-25,Los Angeles,Combustível,"8,131.35",Combustível em Los Angeles,,,,,,,,,3
1874,Carga Geral C,2023-01-26,Xangai,Carregamento/Descarga,"19,067.20",Carregamento/descarga de 23834 m³ de Carga Solta,Carga Solta,23834.0,,,,,,,3
1875,Carga Geral C,2023-01-26,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1876,Carga Geral C,2023-01-26,Xangai,Taxas Portuárias,"3,450.21",Taxas portuárias em Xangai,,,,,,,,,3
1877,Carga Geral C,2023-01-26,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
1944,Carga Geral C,2023-01-27,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
2022,Carga Geral C,2023-01-28,Singapura,Manutenção,"2,285.74",Manutenção e reparos,,,,,,,,,3
2105,Carga Geral C,2023-01-29,Los Angeles,Taxas Portuárias,"3,467.25",Taxas portuárias em Los Angeles,,,,,,,,,3
2106,Carga Geral C,2023-01-29,Singapura,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
2107,Carga Geral C,2023-01-29,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,3
2181,Carga Geral C,2023-01-30,Singapura,Carregamento/Descarga,"34,235.20",Carregamento/descarga de 42794 m³ de Carga Solta,Carga Solta,42794.0,,,,,,,3
2182,Carga Geral C,2023-01-30,Roterdã,Combustível,"25,266.53",Combustível em Roterdã,,,,,,,,,3
12,Carga Geral D,2023-01-01,Los Angeles,Taxas Portuárias,"2,925.61",Taxas portuárias em Los Angeles,,,,,,,,,4
77,Carga Geral D,2023-01-02,Hamburgo,Combustível,"8,657.12",Combustível em Hamburgo,,,,,,,,,4
78,Carga Geral D,2023-01-02,Xangai,Manutenção,"1,303.41",Manutenção e reparos,,,,,,,,,4
79,Carga Geral D,2023-01-02,Los Angeles,Manutenção,"1,195.23",Manutenção e reparos,,,,,,,,,4
80,Carga Geral D,2023-01-02,Roterdã,Combustível,"7,282.16",Combustível em Roterdã,,,,,,,,,4
159,Carga Geral D,2023-01-03,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
160,Carga Geral D,2023-01-03,Hamburgo,Carregamento/Descarga,"7,356.50",Carregamento/descarga de 14713 m³ de Granéis Sólidos,Granéis Sólidos,14713.0,,,,,,,4
161,Carga Geral D,2023-01-03,Hamburgo,Taxas Portuárias,"2,929.83",Taxas portuárias em Hamburgo,,,,,,,,,4
162,Carga Geral D,2023-01-03,Los Angeles,Combustível,"23,016.51",Combustível em Los Angeles,,,,,,,,,4
237,Carga Geral D,2023-01-04,Roterdã,Manutenção,989.76,Manutenção e reparos,,,,,,,,,4
238,Carga Geral D,2023-01-04,Xangai,Carregamento/Descarga,"11,890.50",Carregamento/descarga de 23781 m³ de Granéis Sólidos,Granéis Sólidos,23781.0,,,,,,,4
239,Carga Geral D,2023-01-04,Xangai,Manutenção,"2,079.87",Manutenção e reparos,,,,,,,,,4
240,Carga Geral D,2023-01-04,Hamburgo,Combustível,"14,997.34",Combustível em Hamburgo,,,,,,,,,4
241,Carga Geral D,2023-01-04,Los Angeles,Taxas Portuárias,"2,361.31",Taxas portuárias em Los Angeles,,,,,,,,,4
326,Carga Geral D,2023-01-05,Xangai,Manutenção,"3,978.93",Manutenção e reparos,,,,,,,,,4
406,Carga Geral D,2023-01-06,Singapura,Carregamento/Descarga,"7,155.20",Carregamento/descarga de 8944 m³ de Carga Solta,Carga Solta,8944.0,,,,,,,4
407,Carga Geral D,2023-01-06,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
408,Carga Geral D,2023-01-06,Singapura,Carregamento/Descarga,"18,217.00",Carregamento/descarga de 18217 m³ de Outros,Outros,18217.0,,,,,,,4
409,Carga Geral D,2023-01-06,Los Angeles,Manutenção,"3,824.70",Manutenção e reparos,,,,,,,,,4
477,Carga Geral D,2023-01-07,Xangai,Carregamento/Descarga,"9,498.00",Carregamento/descarga de 9498 m³ de Outros,Outros,9498.0,,,,,,,4
478,Carga Geral D,2023-01-07,Los Angeles,Carregamento/Descarga,"18,880.00",Carregamento/descarga de 18880 m³ de Outros,Outros,18880.0,,,,,,,4
546,Carga Geral D,2023-01-08,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
618,Carga Geral D,2023-01-09,Xangai,Carregamento/Descarga,"14,798.00",Carregamento/descarga de 14798 m³ de Outros,Outros,14798.0,,,,,,,4
619,Carga Geral D,2023-01-09,Hamburgo,Carregamento/Descarga,"17,117.50",Carregamento/descarga de 34235 m³ de Granéis Sólidos,Granéis Sólidos,34235.0,,,,,,,4
620,Carga Geral D,2023-01-09,Roterdã,Manutenção,"1,463.23",Manutenção e reparos,,,,,,,,,4
621,Carga Geral D,2023-01-09,Roterdã,Carregamento/Descarga,"6,503.20",Carregamento/descarga de 8129 m³ de Carga Solta,Carga Solta,8129.0,,,,,,,4
696,Carga Geral D,2023-01-10,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
776,Carga Geral D,2023-01-11,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
777,Carga Geral D,2023-01-11,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
840,Carga Geral D,2023-01-12,Xangai,Combustível,"16,349.04",Combustível em Xangai,,,,,,,,,4
841,Carga Geral D,2023-01-12,Xangai,Taxas Portuárias,"2,283.65",Taxas portuárias em Xangai,,,,,,,,,4
842,Carga Geral D,2023-01-12,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
903,Carga Geral D,2023-01-13,Singapura,Carregamento/Descarga,"6,331.50",Carregamento/descarga de 12663 m³ de Granéis Sólidos,Granéis Sólidos,12663.0,,,,,,,4
904,Carga Geral D,2023-01-13,Hamburgo,Carregamento/Descarga,"56,905.50",Carregamento/descarga de 37937 m³ de Veículos,Veículos,37937.0,,,,,,,4
988,Carga Geral D,2023-01-14,Roterdã,Taxas Portuárias,"2,721.38",Taxas portuárias em Roterdã,,,,,,,,,4
989,Carga Geral D,2023-01-14,Singapura,Carregamento/Descarga,"11,420.50",Carregamento/descarga de 22841 m³ de Granéis Sólidos,Granéis Sólidos,22841.0,,,,,,,4
1069,Carga Geral D,2023-01-15,Hamburgo,Combustível,"11,456.93",Combustível em Hamburgo,,,,,,,,,4
1070,Carga Geral D,2023-01-15,Los Angeles,Carregamento/Descarga,"8,449.60",Carregamento/descarga de 10562 m³ de Carga Solta,Carga Solta,10562.0,,,,,,,4
1071,Carga Geral D,2023-01-15,Hamburgo,Carregamento/Descarga,"17,516.80",Carregamento/descarga de 21896 m³ de Carga Solta,Carga Solta,21896.0,,,,,,,4
1072,Carga Geral D,2023-01-15,Singapura,Taxas Portuárias,"5,010.88",Taxas portuárias em Singapura,,,,,,,,,4
1073,Carga Geral D,2023-01-15,Singapura,Combustível,"27,924.98",Combustível em Singapura,,,,,,,,,4
1129,Carga Geral D,2023-01-16,Los Angeles,Carregamento/Descarga,"54,157.50",Carregamento/descarga de 36105 m³ de Veículos,Veículos,36105.0,,,,,,,4
1130,Carga Geral D,2023-01-16,Roterdã,Combustível,"27,508.63",Combustível em Roterdã,,,,,,,,,4
1131,Carga Geral D,2023-01-16,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1132,Carga Geral D,2023-01-16,Hamburgo,Taxas Portuárias,"4,721.07",Taxas portuárias em Hamburgo,,,,,,,,,4
1213,Carga Geral D,2023-01-17,Singapura,Combustível,"22,604.56",Combustível em Singapura,,,,,,,,,4
1214,Carga Geral D,2023-01-17,Roterdã,Taxas Portuárias,"2,159.37",Taxas portuárias em Roterdã,,,,,,,,,4
1282,Carga Geral D,2023-01-18,Hamburgo,Carregamento/Descarga,"40,146.00",Carregamento/descarga de 26764 m³ de Veículos,Veículos,26764.0,,,,,,,4
1283,Carga Geral D,2023-01-18,Hamburgo,Taxas Portuárias,"4,903.58",Taxas portuárias em Hamburgo,,,,,,,,,4
1284,Carga Geral D,2023-01-18,Singapura,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1370,Carga Geral D,2023-01-19,Hamburgo,Carregamento/Descarga,"43,644.00",Carregamento/descarga de 36370 m³ de Contêineres,Contêineres,36370.0,,,,,,,4
1371,Carga Geral D,2023-01-19,Los Angeles,Combustível,"19,150.78",Combustível em Los Angeles,,,,,,,,,4
1372,Carga Geral D,2023-01-19,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1373,Carga Geral D,2023-01-19,Singapura,Taxas Portuárias,"5,608.60",Taxas portuárias em Singapura,,,,,,,,,4
1374,Carga Geral D,2023-01-19,Xangai,Combustível,"9,005.43",Combustível em Xangai,,,,,,,,,4
1454,Carga Geral D,2023-01-20,Singapura,Taxas Portuárias,"6,666.79",Taxas portuárias em Singapura,,,,,,,,,4
1455,Carga Geral D,2023-01-20,Hamburgo,Manutenção,"1,248.15",Manutenção e reparos,,,,,,,,,4
1456,Carga Geral D,2023-01-20,Singapura,Manutenção,"3,556.08",Manutenção e reparos,,,,,,,,,4
1457,Carga Geral D,2023-01-20,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1458,Carga Geral D,2023-01-20,Roterdã,Combustível,"10,753.26",Combustível em Roterdã,,,,,,,,,4
1524,Carga Geral D,2023-01-21,Los Angeles,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1525,Carga Geral D,2023-01-21,Xangai,Taxas Portuárias,"4,635.85",Taxas portuárias em Xangai,,,,,,,,,4
1526,Carga Geral D,2023-01-21,Los Angeles,Combustível,"15,248.17",Combustível em Los Angeles,,,,,,,,,4
1527,Carga Geral D,2023-01-21,Hamburgo,Manutenção,"1,995.18",Manutenção e reparos,,,,,,,,,4
1593,Carga Geral D,2023-01-22,Roterdã,Carregamento/Descarga,"14,172.50",Carregamento/descarga de 28345 m³ de Granéis Sólidos,Granéis Sólidos,28345.0,,,,,,,4
1660,Carga Geral D,2023-01-23,Roterdã,Manutenção,"3,372.48",Manutenção e reparos,,,,,,,,,4
1661,Carga Geral D,2023-01-23,Roterdã,Combustível,"24,901.35",Combustível em Roterdã,,,,,,,,,4
1662,Carga Geral D,2023-01-23,Roterdã,Carregamento/Descarga,"18,697.50",Carregamento/descarga de 12465 m³ de Veículos,Veículos,12465.0,,,,,,,4
1663,Carga Geral D,2023-01-23,Los Angeles,Carregamento/Descarga,"22,398.00",Carregamento/descarga de 18665 m³ de Contêineres,Contêineres,18665.0,,,,,,,4
1664,Carga Geral D,2023-01-23,Singapura,Manutenção,"3,089.28",Manutenção e reparos,,,,,,,,,4
1732,Carga Geral D,2023-01-24,Los Angeles,Carregamento/Descarga,"9,657.00",Carregamento/descarga de 6438 m³ de Veículos,Veículos,6438.0,,,,,,,4
1804,Carga Geral D,2023-01-25,Xangai,Taxas Portuárias,"6,746.25",Taxas portuárias em Xangai,,,,,,,,,4
1878,Carga Geral D,2023-01-26,Roterdã,Taxas Portuárias,"4,901.70",Taxas portuárias em Roterdã,,,,,,,,,4
1879,Carga Geral D,2023-01-26,Los Angeles,Manutenção,"3,666.85",Manutenção e reparos,,,,,,,,,4
1880,Carga Geral D,2023-01-26,Hamburgo,Taxas Portuárias,"2,830.70",Taxas portuárias em Hamburgo,,,,,,,,,4
1881,Carga Geral D,2023-01-26,Singapura,Combustível,"9,976.21",Combustível em Singapura,,,,,,,,,4
1882,Carga Geral D,2023-01-26,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
1945,Carga Geral D,2023-01-27,Roterdã,Combustível,"8,261.99",Combustível em Roterdã,,,,,,,,,4
2023,Carga Geral D,2023-01-28,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
2024,Carga Geral D,2023-01-28,Los Angeles,Manutenção,"3,907.64",Manutenção e reparos,,,,,,,,,4
2025,Carga Geral D,2023-01-28,Roterdã,Manutenção,"3,000.07",Manutenção e reparos,,,,,,,,,4
2026,Carga Geral D,2023-01-28,Hamburgo,Combustível,"12,241.83",Combustível em Hamburgo,,,,,,,,,4
2108,Carga Geral D,2023-01-29,Roterdã,Carregamento/Descarga,"28,320.00",Carregamento/descarga de 18880 m³ de Veículos,Veículos,18880.0,,,,,,,4
2109,Carga Geral D,2023-01-29,Hamburgo,Taxas Portuárias,"2,821.79",Taxas portuárias em Hamburgo,,,,,,,,,4
2110,Carga Geral D,2023-01-29,Singapura,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
2111,Carga Geral D,2023-01-29,Xangai,Combustível,"27,681.93",Combustível em Xangai,,,,,,,,,4
2183,Carga Geral D,2023-01-30,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
2184,Carga Geral D,2023-01-30,Roterdã,Manutenção,"3,154.30",Manutenção e reparos,,,,,,,,,4
2185,Carga Geral D,2023-01-30,Roterdã,Carregamento/Descarga,"22,173.60",Carregamento/descarga de 27717 m³ de Carga Solta,Carga Solta,27717.0,,,,,,,4
2186,Carga Geral D,2023-01-30,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,4
2187,Carga Geral D,2023-01-30,Singapura,Taxas Portuárias,"6,372.71",Taxas portuárias em Singapura,,,,,,,,,4
13,Carga Geral E,2023-01-01,Xangai,Combustível,"22,900.98",Combustível em Xangai,,,,,,,,,5
81,Carga Geral E,2023-01-02,Xangai,Carregamento/Descarga,"15,815.50",Carregamento/descarga de 31631 m³ de Granéis Sólidos,Granéis Sólidos,31631.0,,,,,,,5
82,Carga Geral E,2023-01-02,Xangai,Taxas Portuárias,"2,390.47",Taxas portuárias em Xangai,,,,,,,,,5
163,Carga Geral E,2023-01-03,Los Angeles,Manutenção,"2,098.37",Manutenção e reparos,,,,,,,,,5
164,Carga Geral E,2023-01-03,Xangai,Taxas Portuárias,"2,990.52",Taxas portuárias em Xangai,,,,,,,,,5
242,Carga Geral E,2023-01-04,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
243,Carga Geral E,2023-01-04,Singapura,Combustível,"25,383.31",Combustível em Singapura,,,,,,,,,5
244,Carga Geral E,2023-01-04,Los Angeles,Carregamento/Descarga,"11,613.00",Carregamento/descarga de 23226 m³ de Granéis Sólidos,Granéis Sólidos,23226.0,,,,,,,5
327,Carga Geral E,2023-01-05,Roterdã,Taxas Portuárias,"3,548.92",Taxas portuárias em Roterdã,,,,,,,,,5
328,Carga Geral E,2023-01-05,Los Angeles,Carregamento/Descarga,"21,119.00",Carregamento/descarga de 21119 m³ de Outros,Outros,21119.0,,,,,,,5
329,Carga Geral E,2023-01-05,Los Angeles,Manutenção,"4,152.93",Manutenção e reparos,,,,,,,,,5
330,Carga Geral E,2023-01-05,Los Angeles,Carregamento/Descarga,"66,957.00",Carregamento/descarga de 44638 m³ de Veículos,Veículos,44638.0,,,,,,,5
410,Carga Geral E,2023-01-06,Singapura,Taxas Portuárias,"6,474.37",Taxas portuárias em Singapura,,,,,,,,,5
411,Carga Geral E,2023-01-06,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
479,Carga Geral E,2023-01-07,Roterdã,Combustível,"20,772.66",Combustível em Roterdã,,,,,,,,,5
480,Carga Geral E,2023-01-07,Los Angeles,Combustível,"7,574.53",Combustível em Los Angeles,,,,,,,,,5
481,Carga Geral E,2023-01-07,Los Angeles,Carregamento/Descarga,"11,147.20",Carregamento/descarga de 13934 m³ de Carga Solta,Carga Solta,13934.0,,,,,,,5
482,Carga Geral E,2023-01-07,Xangai,Taxas Portuárias,"5,948.27",Taxas portuárias em Xangai,,,,,,,,,5
483,Carga Geral E,2023-01-07,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
547,Carga Geral E,2023-01-08,Singapura,Manutenção,"2,028.65",Manutenção e reparos,,,,,,,,,5
548,Carga Geral E,2023-01-08,Los Angeles,Carregamento/Descarga,"23,737.00",Carregamento/descarga de 47474 m³ de Granéis Sólidos,Granéis Sólidos,47474.0,,,,,,,5
549,Carga Geral E,2023-01-08,Singapura,Taxas Portuárias,"2,852.85",Taxas portuárias em Singapura,,,,,,,,,5
622,Carga Geral E,2023-01-09,Roterdã,Manutenção,"2,037.78",Manutenção e reparos,,,,,,,,,5
623,Carga Geral E,2023-01-09,Hamburgo,Taxas Portuárias,"6,775.09",Taxas portuárias em Hamburgo,,,,,,,,,5
697,Carga Geral E,2023-01-10,Hamburgo,Carregamento/Descarga,"32,284.00",Carregamento/descarga de 32284 m³ de Outros,Outros,32284.0,,,,,,,5
698,Carga Geral E,2023-01-10,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
699,Carga Geral E,2023-01-10,Roterdã,Manutenção,"4,297.12",Manutenção e reparos,,,,,,,,,5
700,Carga Geral E,2023-01-10,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
778,Carga Geral E,2023-01-11,Xangai,Combustível,"17,318.04",Combustível em Xangai,,,,,,,,,5
779,Carga Geral E,2023-01-11,Roterdã,Combustível,"23,565.43",Combustível em Roterdã,,,,,,,,,5
843,Carga Geral E,2023-01-12,Roterdã,Carregamento/Descarga,"14,204.00",Carregamento/descarga de 17755 m³ de Carga Solta,Carga Solta,17755.0,,,,,,,5
844,Carga Geral E,2023-01-12,Xangai,Manutenção,"4,017.96",Manutenção e reparos,,,,,,,,,5
905,Carga Geral E,2023-01-13,Roterdã,Taxas Portuárias,"5,321.25",Taxas portuárias em Roterdã,,,,,,,,,5
906,Carga Geral E,2023-01-13,Xangai,Manutenção,"4,175.07",Manutenção e reparos,,,,,,,,,5
907,Carga Geral E,2023-01-13,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
908,Carga Geral E,2023-01-13,Roterdã,Taxas Portuárias,"2,635.20",Taxas portuárias em Roterdã,,,,,,,,,5
990,Carga Geral E,2023-01-14,Roterdã,Combustível,"25,447.67",Combustível em Roterdã,,,,,,,,,5
991,Carga Geral E,2023-01-14,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
992,Carga Geral E,2023-01-14,Xangai,Carregamento/Descarga,"33,439.20",Carregamento/descarga de 27866 m³ de Contêineres,Contêineres,27866.0,,,,,,,5
993,Carga Geral E,2023-01-14,Xangai,Carregamento/Descarga,"48,318.00",Carregamento/descarga de 40265 m³ de Contêineres,Contêineres,40265.0,,,,,,,5
994,Carga Geral E,2023-01-14,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1074,Carga Geral E,2023-01-15,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1133,Carga Geral E,2023-01-16,Xangai,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1134,Carga Geral E,2023-01-16,Xangai,Carregamento/Descarga,"10,124.40",Carregamento/descarga de 8437 m³ de Contêineres,Contêineres,8437.0,,,,,,,5
1135,Carga Geral E,2023-01-16,Los Angeles,Manutenção,"1,103.89",Manutenção e reparos,,,,,,,,,5
1136,Carga Geral E,2023-01-16,Los Angeles,Carregamento/Descarga,"23,707.00",Carregamento/descarga de 47414 m³ de Granéis Sólidos,Granéis Sólidos,47414.0,,,,,,,5
1215,Carga Geral E,2023-01-17,Roterdã,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1216,Carga Geral E,2023-01-17,Los Angeles,Manutenção,"4,252.72",Manutenção e reparos,,,,,,,,,5
1217,Carga Geral E,2023-01-17,Singapura,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1218,Carga Geral E,2023-01-17,Xangai,Combustível,"22,796.60",Combustível em Xangai,,,,,,,,,5
1219,Carga Geral E,2023-01-17,Xangai,Taxas Portuárias,"4,342.10",Taxas portuárias em Xangai,,,,,,,,,5
1285,Carga Geral E,2023-01-18,Roterdã,Manutenção,"3,097.22",Manutenção e reparos,,,,,,,,,5
1286,Carga Geral E,2023-01-18,Xangai,Manutenção,"4,381.52",Manutenção e reparos,,,,,,,,,5
1287,Carga Geral E,2023-01-18,Los Angeles,Taxas Portuárias,"4,674.82",Taxas portuárias em Los Angeles,,,,,,,,,5
1375,Carga Geral E,2023-01-19,Hamburgo,Seguros,"1,900.00",Seguro diário,,,,,,,,,5
1376,Carga Geral E,2023-01-19,Los Angeles,Taxas Portuárias,"6,813.75",Taxas portuárias em Los Angeles,,,,,,,,,5
1377,Carga Geral E,2023-01-19,Xangai,Combustível,"11,623.41",Combustível em Xangai,,,,,,,,,5
1459,Carga Geral E,2023-01-20,Xangai,Carregamento/Descarga,"27,608.00",Carregamento/descarga de 27608 m³ de Outros,Outros,27608.0,,,,,,,5
1460,Carga Geral E,2023-01-20,Hamburgo,Taxas Portuárias,"5,632.59",Taxas portuárias em Hamburgo,,,,,,,,,5
1461,Carga Geral E,2023-01-20,Roterdã,Carregamento/Descarga,"25,461.00",Carregamento/descarga de 25461 m³ de Outros,Outros,25461.0,,,,,,,5
