id_log,SHIP_NAME,DATE_,Porto,TYPE_COST,VALUE,Descrição,LOAD_NAME,VOLUME,TEMP,WEIGHT_TONNAGE,NUMBER_OF_CONTAINERS,NUMBER_OF_VEHICLES
237,Carga Geral B,2023-01-17,Hamburgo,Combustível,16152.79,Combustível em Hamburgo,,,,,,
238,Carga Geral B,2023-01-17,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
239,Carga Geral B,2023-01-17,Xangai,Combustível,18712.32,Combustível em Xangai,,,,,,
240,Carga Geral C,2023-01-17,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
241,Carga Geral C,2023-01-17,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
242,Carga Geral C,2023-01-17,Hamburgo,Manutenção,2856.61,Manutenção e reparos,,,,,,
243,Carga Geral C,2023-01-17,Hamburgo,Manutenção,3088.98,Manutenção e reparos,,,,,,
244,Carga Geral C,2023-01-17,Los Angeles,Taxas Portuárias,5609.66,Taxas portuárias em Los Angeles,,,,,,
245,Carga Geral D,2023-01-17,Singapura,Combustível,22604.56,Combustível em Singapura,,,,,,
246,Carga Geral D,2023-01-17,Roterdã,Taxas Portuárias,2159.37,Taxas portuárias em Roterdã,,,,,,
247,Carga Geral E,2023-01-17,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
248,Carga Geral E,2023-01-17,Los Angeles,Manutenção,4252.72,Manutenção e reparos,,,,,,
249,Carga Geral E,2023-01-17,Singapura,Seguros,1900.0,Seguro diário,,,,,,
250,Carga Geral E,2023-01-17,Xangai,Combustível,22796.6,Combustível em Xangai,,,,,,
251,Carga Geral E,2023-01-17,Xangai,Taxas Portuárias,4342.1,Taxas portuárias em Xangai,,,,,,
252,Carga Geral A,2023-01-18,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
253,Carga Geral B,2023-01-18,Singapura,Carregamento/Descarga,42001.2,Carregamento/descarga de 35001 m³ de Contêineres,Contêineres,35001.0,,,,
254,Carga Geral C,2023-01-18,Roterdã,Taxas Portuárias,2172.24,Taxas portuárias em Roterdã,,,,,,
255,Carga Geral D,2023-01-18,Hamburgo,Carregamento/Descarga,40146.0,Carregamento/descarga de 26764 m³ de Veículos,Veículos,26764.0,,,,
256,Carga Geral D,2023-01-18,Hamburgo,Taxas Portuárias,4903.58,Taxas portuárias em Hamburgo,,,,,,
257,Carga Geral D,2023-01-18,Singapura,Seguros,1900.0,Seguro diário,,,,,,
258,Carga Geral E,2023-01-18,Roterdã,Manutenção,3097.22,Manutenção e reparos,,,,,,
259,Carga Geral E,2023-01-18,Xangai,Manutenção,4381.52,Manutenção e reparos,,,,,,
260,Carga Geral E,2023-01-18,Los Angeles,Taxas Portuárias,4674.82,Taxas portuárias em Los Angeles,,,,,,
261,Carga Geral A,2023-01-19,Xangai,Combustível,20230.62,Combustível em Xangai,,,,,,
262,Carga Geral A,2023-01-19,Singapura,Manutenção,3700.72,Manutenção e reparos,,,,,,
263,Carga Geral A,2023-01-19,Los Angeles,Taxas Portuárias,5244.13,Taxas portuárias em Los Angeles,,,,,,
264,Carga Geral B,2023-01-19,Hamburgo,Carregamento/Descarga,32415.2,Carregamento/descarga de 40519 m³ de Carga Solta,Carga Solta,40519.0,,,,
265,Carga Geral B,2023-01-19,Singapura,Manutenção,3211.57,Manutenção e reparos,,,,,,
266,Carga Geral B,2023-01-19,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
267,Carga Geral B,2023-01-19,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
268,Carga Geral C,2023-01-19,Hamburgo,Carregamento/Descarga,7066.8,Carregamento/descarga de 5889 m³ de Contêineres,Contêineres,5889.0,,,,
269,Carga Geral C,2023-01-19,Roterdã,Combustível,22936.03,Combustível em Roterdã,,,,,,
270,Carga Geral C,2023-01-19,Hamburgo,Taxas Portuárias,3381.16,Taxas portuárias em Hamburgo,,,,,,
271,Carga Geral C,2023-01-19,Los Angeles,Carregamento/Descarga,46522.8,Carregamento/descarga de 38769 m³ de Contêineres,Contêineres,38769.0,,,,
272,Carga Geral D,2023-01-19,Hamburgo,Carregamento/Descarga,43644.0,Carregamento/descarga de 36370 m³ de Contêineres,Contêineres,36370.0,,,,
273,Carga Geral D,2023-01-19,Los Angeles,Combustível,19150.78,Combustível em Los Angeles,,,,,,
274,Carga Geral D,2023-01-19,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
275,Carga Geral D,2023-01-19,Singapura,Taxas Portuárias,5608.6,Taxas portuárias em Singapura,,,,,,
276,Carga Geral D,2023-01-19,Xangai,Combustível,9005.43,Combustível em Xangai,,,,,,
277,Carga Geral E,2023-01-19,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
278,Carga Geral E,2023-01-19,Los Angeles,Taxas Portuárias,6813.75,Taxas portuárias em Los Angeles,,,,,,
279,Carga Geral E,2023-01-19,Xangai,Combustível,11623.41,Combustível em Xangai,,,,,,
280,Carga Geral A,2023-01-20,Hamburgo,Combustível,10876.29,Combustível em Hamburgo,,,,,,
281,Carga Geral B,2023-01-20,Singapura,Carregamento/Descarga,33059.2,Carregamento/descarga de 41324 m³ de Carga Solta,Carga Solta,41324.0,,,,
282,Carga Geral B,2023-01-20,Los Angeles,Combustível,24145.34,Combustível em Los Angeles,,,,,,
283,Carga Geral B,2023-01-20,Los Angeles,Combustível,20135.93,Combustível em Los Angeles,,,,,,
284,Carga Geral C,2023-01-20,Xangai,Combustível,9219.55,Combustível em Xangai,,,,,,
285,Carga Geral C,2023-01-20,Hamburgo,Manutenção,1175.63,Manutenção e reparos,,,,,,
286,Carga Geral C,2023-01-20,Xangai,Manutenção,1384.61,Manutenção e reparos,,,,,,
287,Carga Geral C,2023-01-20,Hamburgo,Taxas Portuárias,3718.08,Taxas portuárias em Hamburgo,,,,,,
288,Carga Geral C,2023-01-20,Xangai,Manutenção,2229.54,Manutenção e reparos,,,,,,
289,Carga Geral D,2023-01-20,Singapura,Taxas Portuárias,6666.79,Taxas portuárias em Singapura,,,,,,
290,Carga Geral D,2023-01-20,Hamburgo,Manutenção,1248.15,Manutenção e reparos,,,,,,
291,Carga Geral D,2023-01-20,Singapura,Manutenção,3556.08,Manutenção e reparos,,,,,,
292,Carga Geral D,2023-01-20,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
293,Carga Geral D,2023-01-20,Roterdã,Combustível,10753.26,Combustível em Roterdã,,,,,,
294,Carga Geral E,2023-01-20,Xangai,Carregamento/Descarga,27608.0,Carregamento/descarga de 27608 m³ de Outros,Outros,27608.0,,,,
295,Carga Geral E,2023-01-20,Hamburgo,Taxas Portuárias,5632.59,Taxas portuárias em Hamburgo,,,,,,
296,Carga Geral E,2023-01-20,Roterdã,Carregamento/Descarga,25461.0,Carregamento/descarga de 25461 m³ de Outros,Outros,25461.0,,,,
297,Carga Geral E,2023-01-20,Roterdã,Combustível,11811.41,Combustível em Roterdã,,,,,,
298,Carga Geral E,2023-01-20,Xangai,Seguros,1900.0,Seguro diário,,,,,,
299,Carga Geral A,2023-01-21,Singapura,Seguros,1900.0,Seguro diário,,,,,,
300,Carga Geral B,2023-01-21,Los Angeles,Manutenção,2760.52,Manutenção e reparos,,,,,,
301,Carga Geral C,2023-01-21,Los Angeles,Combustível,17794.45,Combustível em Los Angeles,,,,,,
302,Carga Geral C,2023-01-21,Singapura,Seguros,1900.0,Seguro diário,,,,,,
303,Carga Geral C,2023-01-21,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
304,Carga Geral C,2023-01-21,Xangai,Taxas Portuárias,2333.1,Taxas portuárias em Xangai,,,,,,
305,Carga Geral C,2023-01-21,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
306,Carga Geral D,2023-01-21,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
307,Carga Geral D,2023-01-21,Xangai,Taxas Portuárias,4635.85,Taxas portuárias em Xangai,,,,,,
308,Carga Geral D,2023-01-21,Los Angeles,Combustível,15248.17,Combustível em Los Angeles,,,,,,
309,Carga Geral D,2023-01-21,Hamburgo,Manutenção,1995.18,Manutenção e reparos,,,,,,
310,Carga Geral E,2023-01-21,Hamburgo,Manutenção,3263.63,Manutenção e reparos,,,,,,
311,Carga Geral E,2023-01-21,Xangai,Manutenção,2819.92,Manutenção e reparos,,,,,,
312,Carga Geral E,2023-01-21,Los Angeles,Manutenção,1863.02,Manutenção e reparos,,,,,,
313,Carga Geral E,2023-01-21,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
314,Carga Geral A,2023-01-22,Los Angeles,Combustível,21966.1,Combustível em Los Angeles,,,,,,
315,Carga Geral A,2023-01-22,Xangai,Seguros,1900.0,Seguro diário,,,,,,
316,Carga Geral B,2023-01-22,Xangai,Carregamento/Descarga,19551.0,Carregamento/descarga de 19551 m³ de Outros,Outros,19551.0,,,,
317,Carga Geral B,2023-01-22,Los Angeles,Manutenção,3563.73,Manutenção e reparos,,,,,,
318,Carga Geral B,2023-01-22,Xangai,Combustível,25928.01,Combustível em Xangai,,,,,,
319,Carga Geral B,2023-01-22,Hamburgo,Taxas Portuárias,3628.03,Taxas portuárias em Hamburgo,,,,,,
320,Carga Geral B,2023-01-22,Roterdã,Taxas Portuárias,5698.98,Taxas portuárias em Roterdã,,,,,,
321,Carga Geral C,2023-01-22,Xangai,Taxas Portuárias,4089.02,Taxas portuárias em Xangai,,,,,,
322,Carga Geral D,2023-01-22,Roterdã,Carregamento/Descarga,14172.5,Carregamento/descarga de 28345 m³ de Granéis Sólidos,Granéis Sólidos,28345.0,,,,
323,Carga Geral E,2023-01-22,Los Angeles,Combustível,18394.79,Combustível em Los Angeles,,,,,,
324,Carga Geral E,2023-01-22,Singapura,Manutenção,2831.74,Manutenção e reparos,,,,,,
325,Carga Geral A,2023-01-23,Los Angeles,Combustível,25743.33,Combustível em Los Angeles,,,,,,
326,Carga Geral A,2023-01-23,Xangai,Taxas Portuárias,4834.56,Taxas portuárias em Xangai,,,,,,
327,Carga Geral A,2023-01-23,Xangai,Manutenção,1082.04,Manutenção e reparos,,,,,,
328,Carga Geral A,2023-01-23,Singapura,Taxas Portuárias,4179.15,Taxas portuárias em Singapura,,,,,,
329,Carga Geral A,2023-01-23,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
330,Carga Geral B,2023-01-23,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
331,Carga Geral B,2023-01-23,Xangai,Taxas Portuárias,2099.32,Taxas portuárias em Xangai,,,,,,
332,Carga Geral C,2023-01-23,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
333,Carga Geral C,2023-01-23,Roterdã,Manutenção,2013.22,Manutenção e reparos,,,,,,
334,Carga Geral D,2023-01-23,Roterdã,Manutenção,3372.48,Manutenção e reparos,,,,,,
335,Carga Geral D,2023-01-23,Roterdã,Combustível,24901.35,Combustível em Roterdã,,,,,,
336,Carga Geral D,2023-01-23,Roterdã,Carregamento/Descarga,18697.5,Carregamento/descarga de 12465 m³ de Veículos,Veículos,12465.0,,,,
337,Carga Geral D,2023-01-23,Los Angeles,Carregamento/Descarga,22398.0,Carregamento/descarga de 18665 m³ de Contêineres,Contêineres,18665.0,,,,
338,Carga Geral D,2023-01-23,Singapura,Manutenção,3089.28,Manutenção e reparos,,,,,,
339,Carga Geral E,2023-01-23,Los Angeles,Manutenção,2798.64,Manutenção e reparos,,,,,,
340,Carga Geral A,2023-01-24,Hamburgo,Manutenção,1468.13,Manutenção e reparos,,,,,,
341,Carga Geral A,2023-01-24,Hamburgo,Manutenção,1248.96,Manutenção e reparos,,,,,,
342,Carga Geral A,2023-01-24,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
343,Carga Geral A,2023-01-24,Hamburgo,Taxas Portuárias,2280.29,Taxas portuárias em Hamburgo,,,,,,
344,Carga Geral A,2023-01-24,Hamburgo,Taxas Portuárias,2868.93,Taxas portuárias em Hamburgo,,,,,,
345,Carga Geral B,2023-01-24,Xangai,Taxas Portuárias,5268.48,Taxas portuárias em Xangai,,,,,,
346,Carga Geral B,2023-01-24,Hamburgo,Combustível,22482.18,Combustível em Hamburgo,,,,,,
347,Carga Geral B,2023-01-24,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
348,Carga Geral C,2023-01-24,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,
349,Carga Geral D,2023-01-24,Los Angeles,Carregamento/Descarga,9657.0,Carregamento/descarga de 6438 m³ de Veículos,Veículos,6438.0,,,,
350,Carga Geral E,2023-01-24,Singapura,Seguros,1900.0,Seguro diário,,,,,,
351,Carga Geral A,2023-01-25,Roterdã,Carregamento/Descarga,31740.0,Carregamento/descarga de 39675 m³ de Carga Solta,Carga Solta,39675.0,,,,
352,Carga Geral A,2023-01-25,Hamburgo,Combustível,12948.4,Combustível em Hamburgo,,,,,,
353,Carga Geral A,2023-01-25,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
354,Carga Geral A,2023-01-25,Hamburgo,Combustível,21473.51,Combustível em Hamburgo,,,,,,
355,Carga Geral A,2023-01-25,Hamburgo,Carregamento/Descarga,33204.0,Carregamento/descarga de 27670 m³ de Contêineres,Contêineres,27670.0,,,,
356,Carga Geral B,2023-01-25,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
357,Carga Geral B,2023-01-25,Roterdã,Combustível,26392.06,Combustível em Roterdã,,,,,,
358,Carga Geral B,2023-01-25,Hamburgo,Manutenção,3856.42,Manutenção e reparos,,,,,,
359,Carga Geral B,2023-01-25,Roterdã,Taxas Portuárias,3997.05,Taxas portuárias em Roterdã,,,,,,
360,Carga Geral B,2023-01-25,Xangai,Manutenção,1235.14,Manutenção e reparos,,,,,,
361,Carga Geral C,2023-01-25,Los Angeles,Taxas Portuárias,4784.47,Taxas portuárias em Los Angeles,,,,,,
362,Carga Geral C,2023-01-25,Hamburgo,Combustível,12001.8,Combustível em Hamburgo,,,,,,
363,Carga Geral C,2023-01-25,Los Angeles,Combustível,8131.35,Combustível em Los Angeles,,,,,,
364,Carga Geral D,2023-01-25,Xangai,Taxas Portuárias,6746.25,Taxas portuárias em Xangai,,,,,,
365,Carga Geral E,2023-01-25,Los Angeles,Combustível,16716.13,Combustível em Los Angeles,,,,,,
366,Carga Geral E,2023-01-25,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
367,Carga Geral A,2023-01-26,Hamburgo,Manutenção,3647.8,Manutenção e reparos,,,,,,
368,Carga Geral A,2023-01-26,Singapura,Carregamento/Descarga,24818.4,Carregamento/descarga de 20682 m³ de Contêineres,Contêineres,20682.0,,,,
369,Carga Geral A,2023-01-26,Hamburgo,Carregamento/Descarga,20170.0,Carregamento/descarga de 40340 m³ de Granéis Sólidos,Granéis Sólidos,40340.0,,,,
370,Carga Geral A,2023-01-26,Singapura,Combustível,23499.05,Combustível em Singapura,,,,,,
371,Carga Geral A,2023-01-26,Los Angeles,Manutenção,3215.46,Manutenção e reparos,,,,,,
372,Carga Geral B,2023-01-26,Xangai,Carregamento/Descarga,3349.0,Carregamento/descarga de 6698 m³ de Granéis Sólidos,Granéis Sólidos,6698.0,,,,
373,Carga Geral C,2023-01-26,Xangai,Carregamento/Descarga,19067.2,Carregamento/descarga de 23834 m³ de Carga Solta,Carga Solta,23834.0,,,,
374,Carga Geral C,2023-01-26,Xangai,Seguros,1900.0,Seguro diário,,,,,,
375,Carga Geral C,2023-01-26,Xangai,Taxas Portuárias,3450.21,Taxas portuárias em Xangai,,,,,,
376,Carga Geral C,2023-01-26,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
377,Carga Geral D,2023-01-26,Roterdã,Taxas Portuárias,4901.7,Taxas portuárias em Roterdã,,,,,,
378,Carga Geral D,2023-01-26,Los Angeles,Manutenção,3666.85,Manutenção e reparos,,,,,,
379,Carga Geral D,2023-01-26,Hamburgo,Taxas Portuárias,2830.7,Taxas portuárias em Hamburgo,,,,,,
380,Carga Geral D,2023-01-26,Singapura,Combustível,9976.21,Combustível em Singapura,,,,,,
381,Carga Geral D,2023-01-26,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
382,Carga Geral E,2023-01-26,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
383,Carga Geral E,2023-01-26,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
384,Carga Geral A,2023-01-27,Singapura,Seguros,1900.0,Seguro diário,,,,,,
385,Carga Geral A,2023-01-27,Singapura,Taxas Portuárias,5154.82,Taxas portuárias em Singapura,,,,,,
386,Carga Geral A,2023-01-27,Hamburgo,Taxas Portuárias,6725.91,Taxas portuárias em Hamburgo,,,,,,
387,Carga Geral A,2023-01-27,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
388,Carga Geral B,2023-01-27,Hamburgo,Taxas Portuárias,5105.11,Taxas portuárias em Hamburgo,,,,,,
389,Carga Geral B,2023-01-27,Los Angeles,Combustível,26279.68,Combustível em Los Angeles,,,,,,
390,Carga Geral B,2023-01-27,Hamburgo,Combustível,17433.38,Combustível em Hamburgo,,,,,,
391,Carga Geral B,2023-01-27,Hamburgo,Combustível,21005.09,Combustível em Hamburgo,,,,,,
392,Carga Geral C,2023-01-27,Xangai,Seguros,1900.0,Seguro diário,,,,,,
393,Carga Geral D,2023-01-27,Roterdã,Combustível,8261.99,Combustível em Roterdã,,,,,,
394,Carga Geral E,2023-01-27,Xangai,Combustível,16324.53,Combustível em Xangai,,,,,,
395,Carga Geral E,2023-01-27,Xangai,Manutenção,4025.3,Manutenção e reparos,,,,,,
396,Carga Geral E,2023-01-27,Xangai,Taxas Portuárias,3908.07,Taxas portuárias em Xangai,,,,,,
397,Carga Geral E,2023-01-27,Singapura,Carregamento/Descarga,39565.6,Carregamento/descarga de 49457 m³ de Carga Solta,Carga Solta,49457.0,,,,
398,Carga Geral E,2023-01-27,Los Angeles,Carregamento/Descarga,44412.0,Carregamento/descarga de 44412 m³ de Outros,Outros,44412.0,,,,
399,Carga Geral A,2023-01-28,Hamburgo,Carregamento/Descarga,49058.0,Carregamento/descarga de 49058 m³ de Outros,Outros,49058.0,,,,
400,Carga Geral A,2023-01-28,Xangai,Carregamento/Descarga,17168.0,Carregamento/descarga de 17168 m³ de Outros,Outros,17168.0,,,,
401,Carga Geral A,2023-01-28,Xangai,Taxas Portuárias,3537.94,Taxas portuárias em Xangai,,,,,,
402,Carga Geral B,2023-01-28,Roterdã,Manutenção,2198.13,Manutenção e reparos,,,,,,
403,Carga Geral B,2023-01-28,Roterdã,Combustível,20283.2,Combustível em Roterdã,,,,,,
404,Carga Geral B,2023-01-28,Xangai,Carregamento/Descarga,22796.0,Carregamento/descarga de 45592 m³ de Granéis Sólidos,Granéis Sólidos,45592.0,,,,
405,Carga Geral B,2023-01-28,Singapura,Seguros,1900.0,Seguro diário,,,,,,
406,Carga Geral B,2023-01-28,Hamburgo,Carregamento/Descarga,43448.4,Carregamento/descarga de 36207 m³ de Contêineres,Contêineres,36207.0,,,,
407,Carga Geral C,2023-01-28,Singapura,Manutenção,2285.74,Manutenção e reparos,,,,,,
408,Carga Geral D,2023-01-28,Roterdã,Seguros,1900.0,Seguro diário,,,,,,
409,Carga Geral D,2023-01-28,Los Angeles,Manutenção,3907.64,Manutenção e reparos,,,,,,
410,Carga Geral D,2023-01-28,Roterdã,Manutenção,3000.07,Manutenção e reparos,,,,,,
411,Carga Geral D,2023-01-28,Hamburgo,Combustível,12241.83,Combustível em Hamburgo,,,,,,
412,Carga Geral E,2023-01-28,Singapura,Seguros,1900.0,Seguro diário,,,,,,
413,Carga Geral E,2023-01-28,Los Angeles,Carregamento/Descarga,29890.4,Carregamento/descarga de 37363 m³ de Carga Solta,Carga Solta,37363.0,,,,
414,Carga Geral E,2023-01-28,Singapura,Carregamento/Descarga,40950.0,Carregamento/descarga de 34125 m³ de Contêineres,Contêineres,34125.0,,,,
415,Carga Geral A,2023-01-29,Singapura,Carregamento/Descarga,21550.8,Carregamento/descarga de 17959 m³ de Contêineres,Contêineres,17959.0,,,,
416,Carga Geral A,2023-01-29,Xangai,Taxas Portuárias,3066.6,Taxas portuárias em Xangai,,,,,,
417,Carga Geral A,2023-01-29,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
418,Carga Geral A,2023-01-29,Singapura,Taxas Portuárias,6201.68,Taxas portuárias em Singapura,,,,,,
419,Carga Geral B,2023-01-29,Hamburgo,Manutenção,4452.55,Manutenção e reparos,,,,,,
420,Carga Geral B,2023-01-29,Hamburgo,Taxas Portuárias,3918.03,Taxas portuárias em Hamburgo,,,,,,
421,Carga Geral B,2023-01-29,Singapura,Combustível,12196.97,Combustível em Singapura,,,,,,
422,Carga Geral C,2023-01-29,Los Angeles,Taxas Portuárias,3467.25,Taxas portuárias em Los Angeles,,,,,,
423,Carga Geral C,2023-01-29,Singapura,Seguros,1900.0,Seguro diário,,,,,,
424,Carga Geral C,2023-01-29,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
425,Carga Geral D,2023-01-29,Roterdã,Carregamento/Descarga,28320.0,Carregamento/descarga de 18880 m³ de Veículos,Veículos,18880.0,,,,
426,Carga Geral D,2023-01-29,Hamburgo,Taxas Portuárias,2821.79,Taxas portuárias em Hamburgo,,,,,,
427,Carga Geral D,2023-01-29,Singapura,Seguros,1900.0,Seguro diário,,,,,,
428,Carga Geral D,2023-01-29,Xangai,Combustível,27681.93,Combustível em Xangai,,,,,,
429,Carga Geral E,2023-01-29,Xangai,Manutenção,2253.71,Manutenção e reparos,,,,,,
430,Carga Geral E,2023-01-29,Roterdã,Manutenção,4327.24,Manutenção e reparos,,,,,,
431,Carga Geral A,2023-01-30,Xangai,Seguros,1900.0,Seguro diário,,,,,,
432,Carga Geral A,2023-01-30,Singapura,Taxas Portuárias,4374.07,Taxas portuárias em Singapura,,,,,,
433,Carga Geral A,2023-01-30,Xangai,Taxas Portuárias,6029.88,Taxas portuárias em Xangai,,,,,,
434,Carga Geral A,2023-01-30,Roterdã,Manutenção,3095.28,Manutenção e reparos,,,,,,
435,Carga Geral B,2023-01-30,Los Angeles,Taxas Portuárias,4179.73,Taxas portuárias em Los Angeles,,,,,,
436,Carga Geral C,2023-01-30,Singapura,Carregamento/Descarga,34235.2,Carregamento/descarga de 42794 m³ de Carga Solta,Carga Solta,42794.0,,,,
437,Carga Geral C,2023-01-30,Roterdã,Combustível,25266.53,Combustível em Roterdã,,,,,,
438,Carga Geral D,2023-01-30,Xangai,Seguros,1900.0,Seguro diário,,,,,,
439,Carga Geral D,2023-01-30,Roterdã,Manutenção,3154.3,Manutenção e reparos,,,,,,
440,Carga Geral D,2023-01-30,Roterdã,Carregamento/Descarga,22173.6,Carregamento/descarga de 27717 m³ de Carga Solta,Carga Solta,27717.0,,,,
441,Carga Geral D,2023-01-30,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,
442,Carga Geral D,2023-01-30,Singapura,Taxas Portuárias,6372.71,Taxas portuárias em Singapura,,,,,,
443,Carga Geral E,2023-01-30,Xangai,Manutenção,4457.51,Manutenção e reparos,,,,,,
444,Carga Geral E,2023-01-30,Singapura,Seguros,1900.0,Seguro diário,,,,,,
445,Carga Geral E,2023-01-30,Roterdã,Combustível,27295.34,Combustível em Roterdã,,,,,,
446,Carga Geral E,2023-01-30,Hamburgo,Taxas Portuárias,4870.22,Taxas portuárias em Hamburgo,,,,,,
447,Frigorífico A,2023-01-01,Hamburgo,Taxas Portuárias,6769.82,Taxas portuárias em Hamburgo,,,,,,
448,Frigorífico B,2023-01-01,Singapura,Manutenção,3851.05,Manutenção e reparos,,,,,,
449,Frigorífico B,2023-01-01,Singapura,Carregamento/Descarga,6817.0,Carregamento/descarga de 6817 m³ de Laticínios a -12°C,Laticínios,6817.0,-12.0,,,
450,Frigorífico B,2023-01-01,Singapura,Carregamento/Descarga,4994.0,Carregamento/descarga de 4994 m³ de Carnes a -16°C,Carnes,4994.0,-16.0,,,
451,Frigorífico B,2023-01-01,Singapura,Manutenção,5749.04,Manutenção e reparos,,,,,,
452,Frigorífico C,2023-01-01,Los Angeles,Carregamento/Descarga,15633.0,Carregamento/descarga de 15633 m³ de Frutas a -11°C,Frutas,15633.0,-11.0,,,
453,Frigorífico C,2023-01-01,Los Angeles,Carregamento/Descarga,11593.0,Carregamento/descarga de 11593 m³ de Laticínios a 1°C,Laticínios,11593.0,1.0,,,
